difficulty,frontendQuestionId,title,category,acceptance_rate,topics
Easy,2094,Finding 3-Digit Even Numbers,Algorithms,78.73923177,"['Array', 'Hash Table', 'Sorting', 'Enumeration']"
Medium,2095,Delete the Middle Node of a Linked List,Algorithms,59.60488368,"['Linked List', 'Two Pointers']"
Medium,2096,Step-By-Step Directions From a Binary Tree Node to Another,Algorithms,56.27593334,"['String', 'Tree', 'Depth-First Search', 'Binary Tree']"
Hard,2097,Valid Arrangement of Pairs,Algorithms,66.27341087,"['Depth-First Search', 'Graph', 'Eulerian Circuit']"
Medium,2098,Subsequence of Size K With the Largest Even Sum,Algorithms,35.56510529,"['Array', 'Greedy', 'Sorting']"
Easy,2099,Find Subsequence of Length K With the Largest Sum,Algorithms,45.29489476,"['Array', 'Hash Table', 'Sorting', 'Heap (Priority Queue)']"
Medium,2100,Find Good Days to Rob the Bank,Algorithms,50.23339017,"['Array', 'Dynamic Programming', 'Prefix Sum']"
Medium,2101,Detonate the Maximum Bombs,Algorithms,49.10819251,"['Array', 'Math', 'Depth-First Search', 'Breadth-First Search', 'Graph', 'Geometry']"
Hard,2102,Sequentially Ordinal Rank Tracker,Algorithms,61.62794724,"['Design', 'Heap (Priority Queue)', 'Data Stream', 'Ordered Set']"
Easy,2103,Rings and Rods,Algorithms,81.11621296,"['Hash Table', 'String']"
Medium,2104,Sum of Subarray Ranges,Algorithms,60.19643486,"['Array', 'Stack', 'Monotonic Stack']"
Medium,2105,Watering Plants II,Algorithms,48.11276058,"['Array', 'Two Pointers', 'Simulation']"
Hard,2106,Maximum Fruits Harvested After at Most K Steps,Algorithms,36.33118181,"['Array', 'Binary Search', 'Sliding Window', 'Prefix Sum']"
Medium,2107,Number of Unique Flavors After Sharing K Candies,Algorithms,59.71959341,"['Array', 'Hash Table', 'Sliding Window']"
Easy,2108,Find First Palindromic String in the Array,Algorithms,83.88944784,"['Array', 'Two Pointers', 'String']"
Medium,2109,Adding Spaces to a String,Algorithms,71.63984896,"['Array', 'Two Pointers', 'String', 'Simulation']"
Medium,2110,Number of Smooth Descent Periods of a Stock,Algorithms,59.11222431,"['Array', 'Math', 'Dynamic Programming']"
Hard,2111,Minimum Operations to Make the Array K-Increasing,Algorithms,39.03981834,"['Array', 'Binary Search']"
Medium,2112,The Airport With the Most Traffic,Database,71.44622991,['Database']
Medium,2113,Elements in Array After Removing and Replacing Elements,Algorithms,69.75945017,['Array']
Easy,2114,Maximum Number of Words Found in Sentences,Algorithms,86.60907504,"['Array', 'String']"
Medium,2115,Find All Possible Recipes from Given Supplies,Algorithms,56.43138765,"['Array', 'Hash Table', 'String', 'Graph', 'Topological Sort']"
Medium,2116,Check if a Parentheses String Can Be Valid,Algorithms,44.79143145,"['String', 'Stack', 'Greedy']"
Hard,2117,Abbreviating the Product of a Range,Algorithms,24.4011075,['Math']
Hard,2118,Build the Equation,Database,56.41558442,['Database']
Easy,2119,A Number After a Double Reversal,Algorithms,81.143328,['Math']
Medium,2120,Execution of All Suffix Instructions Staying in a Grid,Algorithms,81.51144896,"['String', 'Simulation']"
Medium,2121,Intervals Between Identical Elements,Algorithms,44.82332592,"['Array', 'Hash Table', 'Prefix Sum']"
Hard,2122,Recover the Original Array,Algorithms,39.93444941,"['Array', 'Hash Table', 'Two Pointers', 'Sorting', 'Enumeration']"
Hard,2123,Minimum Operations to Remove Adjacent Ones in Matrix,Algorithms,40.67300658,"['Array', 'Graph', 'Matrix']"
Easy,2124,Check if All A's Appears Before All B's,Algorithms,72.41125288,['String']
Medium,2125,Number of Laser Beams in a Bank,Algorithms,85.40629866,"['Array', 'Math', 'String', 'Matrix']"
Medium,2126,Destroying Asteroids,Algorithms,52.59558653,"['Array', 'Greedy', 'Sorting']"
Hard,2127,Maximum Employees to Be Invited to a Meeting,Algorithms,62.14011799,"['Depth-First Search', 'Graph', 'Topological Sort']"
Medium,2128,Remove All Ones With Row and Column Flips,Algorithms,76.15388052,"['Array', 'Math', 'Bit Manipulation', 'Matrix']"
Easy,2129,Capitalize the Title,Algorithms,66.36141738,['String']
Medium,2130,Maximum Twin Sum of a Linked List,Algorithms,81.40764388,"['Linked List', 'Two Pointers', 'Stack']"
Medium,2131,Longest Palindrome by Concatenating Two Letter Words,Algorithms,47.87832744,"['Array', 'Hash Table', 'String', 'Greedy', 'Counting']"
Hard,2132,Stamping the Grid,Algorithms,33.0502914,"['Array', 'Greedy', 'Matrix', 'Prefix Sum']"
Easy,2133,Check if Every Row and Column Contains All Numbers,Algorithms,52.71300781,"['Array', 'Hash Table', 'Matrix']"
Medium,2134,Minimum Swaps to Group All 1's Together II,Algorithms,65.48961961,"['Array', 'Sliding Window']"
Medium,2135,Count Words Obtained After Adding a Letter,Algorithms,43.3906071,"['Array', 'Hash Table', 'String', 'Bit Manipulation', 'Sorting']"
Hard,2136,Earliest Possible Day of Full Bloom,Algorithms,71.11151405,"['Array', 'Greedy', 'Sorting']"
Medium,2137,Pour Water Between Buckets to Make Water Levels Equal,Algorithms,66.98272229,"['Array', 'Binary Search']"
Easy,2138,Divide a String Into Groups of Size k,Algorithms,67.41728844,"['String', 'Simulation']"
Medium,2139,Minimum Moves to Reach Target Score,Algorithms,51.4400089,"['Math', 'Greedy']"
Medium,2140,Solving Questions With Brainpower,Algorithms,60.33801847,"['Array', 'Dynamic Programming']"
Hard,2141,Maximum Running Time of N Computers,Algorithms,49.85583224,"['Array', 'Binary Search', 'Greedy', 'Sorting']"
Medium,2142,The Number of Passengers in Each Bus I,Database,48.83614579,['Database']
Hard,2143,Choose Numbers From Two Arrays in Range,Algorithms,52.27557411,"['Array', 'Dynamic Programming']"
Easy,2144,Minimum Cost of Buying Candies With Discount,Algorithms,62.0231965,"['Array', 'Greedy', 'Sorting']"
Medium,2145,Count the Hidden Sequences,Algorithms,56.70937812,"['Array', 'Prefix Sum']"
Medium,2146,K Highest Ranked Items Within a Price Range,Algorithms,44.53567656,"['Array', 'Breadth-First Search', 'Sorting', 'Heap (Priority Queue)', 'Matrix']"
Hard,2147,Number of Ways to Divide a Long Corridor,,,
iew](#overview), the pair of a seat `S` is fixed.   ,,,,
,,,,,
"![fpm_2](../Figures/2147/2147_used/Slide7_2.PNG){:height=""""75px""""}",,,,,
,,,,,
Again, from the fact discussed in [overview](#overview),,,,
,,,,,
We can only install a divider between two `S` which are neighbors, but not paired.,,,,
,,,,,
Thus, between yellow-blue `S`, and between blue-orange `S`,,,
,,,,,
"![fpm_3](../Figures/2147/2147_used/Slide7_3.PNG){:height=""""75px""""}",,,,,
,,,,,
Hence, using the multiplication principle,,,,
*Every pink divider has three choices of purple divider, and exactly one will be chosen*,,,,
,,,,,
"![fpm_4](../Figures/2147/2147_used/Slide8_and_9.PNG){:height=""""400px""""}",,,,,
,,,,,
Hence, what eventually matters is the difference between indices of non-paired `S` neighbors. Hence, and then compute the difference between indices of non-paired `S` neighbors. The differences need to be multiplied to get the final answer. We also need to take care of modulo,,,
,,,,,
#### Algorithm,,,,,
,,,,,
1. Store `1000000007` in the variable `MOD` for convenience. It is a good practice to store constants.,,,,,
,,,,,
2. Declare array/list `indices` to store indices of `S` in the `corridor`. Traverse linearly in the `corridor`, and store indices of `S` in the `indices` array.,,,,
,,,,,
3. If `indices` is empty, or if the length of `indices` is odd,,,,
,,,,,
4. Initialize a variable `count` to `1`. This will store the final answer.,,,,,
   ,,,,,
    > If we want to take the product of integers, then we should initialize the variable to `1`. If we want to take the sum of integers,,,,
    >,,,,,
    > **Caution:** We will always restrict `count` to be less than `MOD`.   ,,,,,
    > Now," we may want to multiply `count` with """"differences between seat indices""""",,,,
    > ,,,,,
    > - The maximum value of `count` can be `1000000006` (one less than `MOD`). which is roughly $10^9$.,,,,,
"    > - The maximum value of """"differences between seat indices"""" can be analyzed by looking at constraints. It can be as large as `(100000 - 1) - 0`", which is roughly $10^5$.,,,,
    > ,,,,,
    > Now, their product can be as large as $10^{14}$,,,,
    > Thus, we need to make sure that `count` has enough capacity to store this product.,,,,
    >,,,,,
    > Readers might be prompted to think that $(a \cdot b) \bmod c = \textbf{((a mod c) ⸱ (b mod c))} \bmod c$ might be useful to avoid overflow. Overall computation will clip the value of `count` to be less than `MOD`. However, the $\textbf{bold}$ part can still overflow. Thus,,,,
,,,,,
5. Initialize two variables,,,,,
    - `previous_pair_last` to `1`,,,,,
    - `current_pair_first` to `2`,,,,,
,,,,,
6. While `current_pair_first` is less than the length of `indices`, do the following,,,,
    - update `count` as `count = (count * (indices[current_pair_first] - indices[previous_pair_last])) % MOD`,,,,,
    - increment `previous_pair_last` by `2`,,,,,
    - increment `current_pair_first` by `2`,,,,,
,,,,,
    > The loop invariant ensures that `current_pair_first` is equal to `previous_pair_last + 1`. Thus, instead of two variables,,,,
,,,,,
7. Return `count`. Make sure to return `count` as `int` as required by the function signature.,,,,,
,,,,,
#### Implementation,,,,,
,,,,,
"<iframe src=""""https://leetcode.com/playground/ZUqn5Bvp/shared"""" frameBorder=""""0"""" width=""""100%"""" height=""""500"""" name=""""ZUqn5Bvp""""></iframe>",,,,,
,,,,,
**Implementation Note:** As mentioned in [algorithm](#algorithm-3), we need to declare `count` such that it can store value as large as $10^{14}$, we need a data type of size of at least $46$ bits.,,,
,,,,,
In C++, we have used `long` to avoid overflow. The [standard](https://en.cppreference.com/w/cpp/language/types) ensures `long` is $64$ bits in LP64 data model, and it is much larger than $10^{14}$. Similar constraint is fulfilled by `long` in [Java](https://docs.oracle.com/javase/tutorial/java/nutsandbolts/datatypes.html),,,
,,,,,
#### Complexity Analysis,,,,,
,,,,,
Let $N$ be the length of the `corridor`.,,,,,
,,,,,
* Time complexity: $O(N)$,,,,,
,,,,,
    We are linearly traversing the `corridor` to store indices of `S` in an array. This will take $O(N)$ time.,,,,,
,,,,,
    We are also linearly traversing the `indices` array to compute the product of differences between indices of non-paired `S` neighbor. These computations take constant time, and there can be at most $N/2$ such computations. Thus, which is $O(N)$.,,,
,,,,,
    Hence, the overall time complexity will be $O(N) + O(N)$,,,,
,,,,,
* Space complexity: $O(N)$,,,,,
,,,,,
    We are using an array to store indices of `S` in the `corridor`. This, in worst case,,,,
    ,,,,,
---,,,,,
,,,,,
### Approach 5: Combinatorics, Space Optimized,,,,
,,,,,
#### Intuition,,,,,
,,,,,
In the [previous approach](#approach-4-combinatorics), we were storing indices of `S` in an array. Let's try to come up with a way to avoid using this array.,,,,
,,,,,
The reason we were storing indices was to compute the index difference between non-paired `S` neighbors.,,,,,
,,,,,
Now, instead of storing all of the indices in the array,,,,
,,,,,
Hence, we can calculate the index difference on the fly by keeping track of `previous_pair_last`. To identify if `S` corresponds to `current_pair_first` or `previous_pair_last`,,,,
,,,,,
Readers are encouraged to implement this approach. Make sure to handle corner cases, particularly cases when no divider can be installed such that each section contains **exactly** two `S`. Moreover,,,,
,,,,,
#### Algorithm,,,,,
,,,,,
1. Store `1000000007` in the variable `MOD` for convenience. It is a good practice to store constants.,,,,,
,,,,,
2. Initialize a variable `count` to `1`. This will store the final answer.,,,,,
   ,,,,,
    > If we want to take the product of integers, then we should initialize the variable to `1`. If we want to take the sum of integers,,,,
    >,,,,,
    > **Caution:** We will always restrict `count` to be less than `MOD`.   ,,,,,
    > Now," we may want to multiply `count` with """"differences between seat indices""""",,,,
    > ,,,,,
    > - The maximum value of `count ` can be `1000000006` (one less than `MOD`). which is roughly $10^9$.,,,,,
"    > - The maximum value of """"differences between seat indices"""" can be analyzed by looking at constraints. It can be as large as `(100000 - 1) - 0`", which is roughly $10^5$.,,,,
    > ,,,,,
    > Now, their product can be as large as $10^{14}$,,,,
    > Thus, we need to make sure that `count` has enough capacity to store this product.,,,,
    >,,,,,
    > Readers might be prompted to think that $(a \cdot b) \bmod c = \textbf{((a mod c) ⸱ (b mod c))} \bmod c$ might be useful to avoid overflow. Overall computation will clip the value of `count` to be less than `MOD`. However, the $\textbf{bold}$ part can still overflow. Thus,,,,
,,,,,
3. Initialize two variables,,,,,
    - `previous_pair_last` to `null`. It will store the index of the last `S` in the previous section.,,,,,
    - `seats` to `0`. It will store the number of `S` in the current section.,,,,,
,,,,,
4. Iterate over `corridor` from left to right, for `index` from `0` to `n - 1`,,,,
    - if `corridor[index]` is `S`, then,,,,
        - increment `seats` by `1`,,,,,
        - if `seats == 2`, then,,,,
            - update `previous_pair_last` as `index`,,,,,
            - reset `seats` to `0`,,,,,
        - else if `seats == 1` and there exists a previous section, then update `count` as `count = (count * (index - previous_pair_last)) % MOD` ,,,,
,,,,,
5. If `seats == 1`, it means there are an odd number of `S` in the `corridor`. Thus,,,,
,,,,,
6. If `seats` is not equal to `1`, then it must be equal to `0`, we reset it to `0`. Now `seats` can be `0` when,,,
    - there are non-zero even number of `S` in the `corridor`,,,,,
    - there is no `S` in the `corridor`,,,,,
,,,,,
    In the latter case, we should return `0`. Both cases are differentiated from the fact that in the former case `previous_pair_last` will be some integer representing index,,,,
,,,,,
    Thus, if `previous_pair_last` is `null`,,,,
,,,,,
7. Return `count`. Make sure to return `count` as `int` as required by the function signature.,,,,,
,,,,,
#### Implementation,,,,,
,,,,,
"<iframe src=""""https://leetcode.com/playground/QbfgRdJK/shared"""" frameBorder=""""0"""" width=""""100%"""" height=""""500"""" name=""""QbfgRdJK""""></iframe>",,,,,
,,,,,
**Implementation Note:** As mentioned in [algorithm](#algorithm-4), we need to declare `count` such that it can store value as large as $10^{14}$, we need a data type of size of at least $46$ bits.,,,
,,,,,
In C++, we have used `long` to avoid overflow. The [standard](https://en.cppreference.com/w/cpp/language/types) ensures `long` is $64$ bits in LP64 data model, and it is much larger than $10^{14}$. A similar constraint is fulfilled by `long` in [Java](https://docs.oracle.com/javase/tutorial/java/nutsandbolts/datatypes.html),,,
,,,,,
#### Complexity Analysis,,,,,
,,,,,
Let $N$ be the length of the `corridor`.,,,,,
,,,,,
* Time complexity: $O(N)$,,,,,
,,,,,
    We are linearly traversing the `corridor`. In each iteration, we are doing constant time computations. Thus, which is $O(N)$.,,,
,,,,,
* Space complexity: $O(1)$,,,,,
